"b'@waynegadgett TRUSTED SELLER , IG \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\nRECCOMENDED GUYS BELI2 IPHONE DI WAYNE GADGET \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa7\xa1\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9c'",0.0
b'@EE not getting the best updates on a new iPhone for Xmas..... are you screwed on stock??? Better to let us know in\xe2\x80\xa6 https://t.co/hgw2MeaB70',0.20000000298023224
b'ik this is something miniscule but knowing louis uses an android for his personal use is just \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba so yall can fuck o\xe2\x80\xa6 https://t.co/DF11RAhLjF',0.20000000298023224
"b'With the arrest of Comrade Srikanth for instigating violence at Wistron iPhone making facility\nin Kolar, the anti-d\xe2\x80\xa6 https://t.co/XOKKiAn8PI'",-0.5
"b'RT @EE: Sports fans, don\xe2\x80\x99t get #PlanEnvy. Get the all new BT Sport app on the Full Works Plan made for iPhone.'",-0.8999999761581421
b'RT @UberFacts: Steve Jobs invented the iPhone out of spite because he hated a particular Microsoft employee',-0.10000000149011612
b'RT @LouisWTNews: Currently Trending under Pop/Louis Tomlinson: \n\n\xe2\x80\xa2 COME BACK \n\xe2\x80\xa2 Walls \n\xe2\x80\xa2 clifford \n\xe2\x80\xa2 TikTok \n\xe2\x80\xa2 Brazil \n\xe2\x80\xa2 iPhone \n\xe2\x80\xa2 Lewis \n\xe2\x80\xa2\xe2\x80\xa6',-0.10000000149011612
b'@kcirezz @tim_cook NO! No one with an iPhone wants that',-0.699999988079071
b'RT @DannyWalta: Night Mode on IPhone 12 Pro Max \xf0\x9f\xa7\xb8 https://t.co/y9Xjj7kIxQ',0.30000001192092896
"b""RT @ZackSnyder: Gal's first day on set in the costume July 2014, shot on my iPhone 6. I knew when I cast her back in the fall of 2013 she w\xe2\x80\xa6""",-0.4000000059604645
"b""RT @ZackSnyder: Gal's first day on set in the costume July 2014, shot on my iPhone 6. I knew when I cast her back in the fall of 2013 she w\xe2\x80\xa6""",0.20000000298023224
b'RT @jaboukie: the way you named your child after an iphone strong password',0.0
b'@Joelishorny Mfs get an iphone and stop being antisocial \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0.0
b'@_JonWood @bobpockrass Ha! You\xe2\x80\x99re on your iPhone...it\xe2\x80\x99s started\xf0\x9f\x91\x8d\xf0\x9f\x98\x82',0.0
"b""RT @NBCNews: Facebook on Thursday ran its second full-page newspaper ad in as many days, attacking Apple's plans to tell iPhone and iPad us\xe2\x80\xa6""",-0.5
b'iPhone wrong forreal for that inverted camera all these years. I felt like a creature off the hills have eyes.',0.30000001192092896
b'Now that I finally got this iPhone 12 though I\xe2\x80\x99ma up my game a lil\xf0\x9f\x98\x8f',-0.30000001192092896
"b'iPhone 12, now available in southy.'",-0.5
b'iPhone 12 Mini - REAL Day in the Life Review! https://t.co/kPCF6ww9O4 via @YouTube',0.5
"b""RT @Par1Ke: The propagandist of China's Communist Party, subtly threatening the other partners of Apple Inc such as Foxconn, asked whether\xe2\x80\xa6""",0.10000000149011612
"b'RT @itsbriancuh: Damm, I think they got me the iPhone 12 https://t.co/bYTWrOnGGU'",0.20000000298023224
b'People refuse to renew their minds so they fall behind its like an iPhone thats not updated it starts tweaking and\xe2\x80\xa6 https://t.co/fqeqNiFR9m',-0.5
b'@Syaaaaaafiqqqq uhuk uhuk twitter for iphone \xf0\x9f\x98\x9d',0.10000000149011612
b'RT @Manuel_Cyrill: Neatly used factory unlocked IPhones KINDLY RT\xf0\x9f\x99\x8f\n\n1. 8 plus 64gb Gh\xc2\xa22100 \n256gig Gh\xc2\xa22350\n\n2. Iphone 7plus \n32gig Gh\xc2\xa21550\xe2\x80\xa6',-0.800000011920929
"b'@Nick_Wilko_ Hi Wilko, I must admit to using an iPhone and Spotify for most podcasts and downloads and subscribe on\xe2\x80\xa6 https://t.co/iZ0bITLNIa'",0.10000000149011612
b'@4rtisticVante iphone',0.0
"b""RT @ZackSnyder: Gal's first day on set in the costume July 2014, shot on my iPhone 6. I knew when I cast her back in the fall of 2013 she w\xe2\x80\xa6""",0.30000001192092896
b'@Cr7Goldie Like beta iphone updates lol. Test server shit',0.0
b'RT @AmiAmiGocco: Excited to share the latest addition to my #etsy shop: Kawaii Bear Cell Phone Pouch with Wristlet iPhone Pouch Cell Phone\xe2\x80\xa6',0.0
b'@dvstylr Was that taken on an iPhone? One of the viewfinder. Did you get my Tweet?',-0.30000001192092896
"b""@tim_cook I think I'm going to get an iPhone for my next device because Apple emphasizes the importance of free spe\xe2\x80\xa6 https://t.co/BsJCcOFka3""",0.6000000238418579
b'I miss my iPhone \xf0\x9f\x98\x94\xf0\x9f\xa4\x9a\xf0\x9f\x8f\xbe',0.0
"b'RT @plantbasedbaddi: If you are an OnlyFans creator using an iphone for your photos you NEED the app ""lens buddy"" it allows you to have mul\xe2\x80\xa6'",0.10000000149011612
